'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "СИМБИРСК"'|'ТСЖ "СИМБИРСК"'|'432001, Ульяновская обл, р-н Ленинский, г Ульяновск, ул Робеспьера, д. 85'|'Ульяновская обл, г. Ульяновск, ул. Робеспьера, д. 85'|'7325082129'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "СИМБИРСКИЙ НОВЫЙ ДОМ"'|'ТСЖ "Симбирский Новый Дом"'|'432000, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. КАМЫШИНСКАЯ, д. Д.25, к. К.1'|'Ульяновская обл, г. Ульяновск, ул. Камышинская, д. 25, корп. 1'|'7325067258'|''
'Товарищество собственников жилья "СТРЕЛА"'|'ТСЖ  "СТРЕЛА"'|'432044, Ульяновская обл, р-н Железнодорожный, г Ульяновск, ул Героев Свири, д. 18'|'Ульяновская обл, г. Ульяновск, ул. Героев Свири, д. 18'|'7326007572'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ЭЛЕКТРОН"'|'ТСЖ "ЭЛЕКТРОН"'|'432042, Ульяновская обл, г Ульяновск, ул Рябикова, д. 19, кв. 47'|'Ульяновская обл, г. Ульяновск, ул. Рябикова, д. 19'|'7327049007'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ЮГ"'|'ТСЖ "ЮГ"'|'432044, Ульяновская обл, р-н Железнодорожный, г Ульяновск, ул Хрустальная, д. 43А'|'Ульяновская обл, г. Ульяновск, ул. Хрустальная, д. 43А'|'7326021672'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "БЛАГОДАТНОЕ"'|'ТСН "БЛАГОДАТНОЕ"'|'432044, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПЕРЕУЛОК БЛАГОДАТНЫЙ 2-Й, д. ДОМ 30, кв. КВАРТИРА 33'|'Ульяновская обл, г. Ульяновск, пер. Благодатный 2-й, д. 30'|'7326054861'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ БУИНСКИЙ'|'ТСН БУИНСКИЙ'|'432071, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, ПЕР БУИНСКИЙ, д. Д. 1, кв. ПОМЕЩ. 1'|'Ульяновская обл, г. Ульяновск, пер. Буинский, д. 1'|'7300038390'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ВОЛЖСКИЕ ПРОСТОРЫ"'|'ТСН "ВОЛЖСКИЕ ПРОСТОРЫ"'|'432012, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ЛУНАЧАРСКОГО, д. ДОМ 23А, кв. ПОМЕЩЕНИЕ Х'|'Ульяновская обл, г. Ульяновск, ул. Луначарского, д. 23А'|'7326057407'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ГАЛАКТИКА"'|'ТСН "ГАЛАКТИКА"'|'432034, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ ТЕРЕШКОВОЙ, д. ДОМ 6Б, кв. КВАРТИРА 145'|'Ульяновская обл, г. Ульяновск, ул. Терешковой, д. 6Б'|'7327075423'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ (ЖИЛЬЯ) "ГОРОДСКАЯ УСАДЬБА"'|'ТСН "ГОРОДСКАЯ УСАДЬБА"'|'432026, Ульяновская область, Г УЛЬЯНОВСК, УЛ ГОРОДСКАЯ УСАДЬБА, д. Д. 14А, кв. КВ. 56'|'Ульяновская обл, г. Ульяновск, ул. Городская усадьба, д. 14А'|'7300011920'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ГРАНИТ"'|'ТСН "ГРАНИТ"'|'432029, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА КОРУНКОВОЙ, д. ДОМ 23, кв. КВАРТИРА 185'|'Ульяновская обл, г. Ульяновск, ул. Корунковой, д. 23'|'7327091129'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ДИМИТРОВА-3"'|'ТСН "ДИМИТРОВА-3"'|'432046, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ДИМИТРОВА, д. Д. 3, кв. КВ. 17'|'Ульяновская обл, г. Ульяновск, ул. Димитрова, д. 3'|'7300027863'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ДОБРЫЙ СОСЕД"'|'ТСН "ДОБРЫЙ СОСЕД"'|'432001, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, ПЕР. РОБЕСПЬЕРА, д. Д. 19, кв. ПОМЕЩ. №8 2 ЭТАЖ'|'Ульяновская обл, г. Ульяновск, пер. Робеспьера, д. 19'|'7325172527'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ДОКУЧАЕВА, 14"'|'ТСН "ДОКУЧАЕВА,14"'|'432027, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ДОКУЧАЕВА, д. ДОМ 14, кв. КВАРТИРА 5'|'Ульяновская обл, г. Ульяновск, ул. Докучаева, д. 14'|'7325161814'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ДОМ НА ШЕВЦОВОЙ"'|'ТСН "ДОМ НА ШЕВЦОВОЙ"'|'432027, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. ЛЮБОВИ ШЕВЦОВОЙ, д. Д. 42/26, кв. КВ. 29'|'Ульяновская обл, г. Ульяновск, ул. Любови Шевцовой, д. 42/26'|'7325162007'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЖАСМИН"'|'ТСН "ЖАСМИН"'|'432027, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, УЛ. СЕВЕРНЫЙ ВЕНЕЦ, д. Д. 12, кв. КВ. 27'|'Ульяновская обл, г. Ульяновск, ул. Северный Венец, д. 12'|'7325173263'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЖИГУЛЕВСКАЯ-62"'|'ТСН "ЖИГУЛЕВСКАЯ-62"'|'432029, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ЖИГУЛЕВСКАЯ, д. ДОМ 62, кв. КВАРТИРА 25'|'Ульяновская обл, г. Ульяновск, ул. Жигулевская, д. 62'|'7327010056'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ИППОДРОМНАЯ"'|'ТСН "ИППОДРОМНАЯ"'|'432030, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ИППОДРОМНАЯ, д. Д. 4А, кв. КВ. 413'|'Ульяновская обл, г. Ульяновск, ул. Ипподромная, д. 4А'|'7300032060'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КАРАВЕЛЛА"'|'ТСН "КАРАВЕЛЛА"'|'432027, Ульяновская обл, р-н Ленинский, г Ульяновск, ул Северный Венец, д. 8, кв. 4'|'Ульяновская обл, г. Ульяновск, ул. Северный Венец, д. 8'|'7325135684'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КОВЧЕГЪ"'|'ТСН "КОВЧЕГЪ"'|'432012, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА КЛУБНАЯ, д. ДОМ 4, кв. КВАРТИРА 63'|'Ульяновская обл, г. Ульяновск, ул. Клубная, д. 4'|'7321007145'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КОЛЬЦЕВАЯ 34"'|'ТСН "КОЛЬЦЕВАЯ 34"'|'432044, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА КОЛЬЦЕВАЯ, д. ДОМ 34, кв. КВАРТИРА 58'|'Ульяновская обл, г. Ульяновск, ул. Кольцевая, д. 34'|'7326053875'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КОНДОМИНИУМ АГАТ"'|'ТСН "Кондоминиум Агат"'|'432032, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. ОКТЯБРЬСКАЯ, д. Д.34'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 34'|'7327017968'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КОШКИН ДОМ"'|'ТСН "КОШКИН ДОМ"'|'432000, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА СПАССКАЯ, д. ДОМ 16, кв. КВАРТИРА 7'|'Ульяновская обл, г. Ульяновск, ул. Спасская, д. 16'|'7325162409'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "КУЗОВАТОВСКАЯ 37"'|'ТСН "КУЗОВАТОВСКАЯ 37"'|'432045, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. КУЗОВАТОВСКАЯ, д. Д. 37, кв. КВ. 73'|'Ульяновская обл, г. Ульяновск, ул. Кузоватовская, д. 37'|'7327076346'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "Л-12"'|'ТСН "Л-12"'|'432044, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ЛУНАЧАРСКОГО, д. Д. 12, кв. КВ. 81'|'Ульяновская обл, г. Ульяновск, ул. Луначарского, д. 12'|'7326051250'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЛАСТОЧКА"'|'ТСН "ЛАСТОЧКА"'|'432027, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ РАДИЩЕВА, д. Д. 172, кв. КВ. 52'|'Ульяновская обл, г. Ульяновск, ул. Радищева, д. 172'|'7300020184'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЛИСИНОЕ"'|'ТСН "ЛИСИНОЕ"'|'432017, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. КАРЛА ЛИБКНЕХТА, д. Д. 20, кв. КВ. 16'|'Ульяновская обл, г. Ульяновск, ул. Карла Либкнехта, д. 20'|'7325164484'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ (ЖИЛЬЯ) "ЛУНАЧАРСКОГО"'|'ТСН "ЛУНАЧАРСКОГО"'|'432012, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ЛУНАЧАРСКОГО, д. ДОМ 23В, к. КОРПУС 1'|'Ульяновская обл, г. Ульяновск, ул. Луначарского, д. 23В, корп. 1'|'7326053265'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "МИРА 22"'|'ТСН "МИРА 22"'|'432011, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА МИРА, д. ДОМ 22, к. КОРПУС 1, кв. ПОМЕЩЕНИЕ 10'|'Ульяновская обл, г. Ульяновск, ул. Мира, д. 22, корп. 1'|'7325162310'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "НА КАРЛА ЛИБКНЕХТА, 21"'|'ТСН "НА КАРЛА ЛИБКНЕХТА, 21"'|'432063, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ КАРЛА ЛИБКНЕХТА, д. ДОМ 21, кв. КВАРТИРА 31'|'Ульяновская обл, г. Ульяновск, ул. Карла Либкнехта, д. 21'|'7325155384'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "НАРИМАНОВА 132"'|'ТСН "НАРИМАНОВА 132"'|'432030, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, ПР-КТ НАРИМАНОВА, д. Д. 132Г, кв. КВ. 10'|'Ульяновская обл, г. Ульяновск, пр-кт. Нариманова, д. 132Г'|'7300013821'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "НОВОСОНДЕЦКИЙ 19"'|'ТСН "НОВОСОНДЕЦКИЙ №19"'|'432072, Ульяновская обл, г Ульяновск, б-р Новосондецкий, д. 19, кв. 73'|'Ульяновская обл, г. Ульяновск, б-р. Новосондецкий, д. 19'|'7328083113'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ОТРАДНАЯ 83"'|'ТСН "ОТРАДНАЯ 83"'|'432066, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ОТРАДНАЯ, д. ДОМ 83, кв. КВАРТИРА 93'|'Ульяновская обл, г. Ульяновск, ул. Отрадная, д. 83'|'7327094810'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ПЕНЗЕНСКИЙ 20"'|'ТСН "ПЕНЗЕНСКИЙ 20"'|'432063, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, Б-Р ПЕНЗЕНСКИЙ, д. Д. 20, кв. КВ. 30'|'Ульяновская обл, г. Ульяновск, б-р. Пензенский, д. 20'|'7300042935'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ПЕРЕСВЕТ"'|'ТСН "ПЕРЕСВЕТ"'|'432027, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, УЛ. СЕВЕРНЫЙ ВЕНЕЦ, д. Д. 14, кв. КВ. 28'|'Ульяновская обл, г. Ульяновск, ул. Северный Венец, д. 14'|'7325171876'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ПОКРОВ"'|'ТСН "ПОКРОВ"'|'432027, Ульяновская область, Г УЛЬЯНОВСК, УЛ ДОКУЧАЕВА, д. Д. 28, кв. КВ. 2'|'Ульяновская обл, г. Ульяновск, ул. Докучаева, д. 28'|'7300025866'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ПРИБРЕЖНЫЙ"'|'ТСН "ПРИБРЕЖНЫЙ"'|'432027, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА СЕВЕРНЫЙ ВЕНЕЦ, д. ДОМ 30, кв. КВАРТИРА 4'|'Ульяновская обл, г. Ульяновск, ул. Северный Венец, д. 30'|'7325171570'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "РАДИЩЕВА 26"'|'ТСН "РАДИЩЕВА 26"'|'432011, Ульяновская область, Г УЛЬЯНОВСК, УЛ РАДИЩЕВА, д. Д. 26, кв. КВ. 5'|'Ульяновская обл, г. Ульяновск, ул. Радищева, д. 26'|'7300009920'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "РЕПИНО"'|'ТСН "Репино"'|'432026, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. РЕПИНА, д. Д.49, кв. КВ.223'|'Ульяновская обл, г. Ульяновск, ул. Репина'|'7325062796'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "САМАРСКАЯ,11"'|'ТСН "САМАРСКАЯ,11"'|'432029, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА САМАРСКАЯ, д. ДОМ 11, кв. КВАРТИРА 188'|'Ульяновская обл, г. Ульяновск, ул. Самарская, д. 11'|'7327091640'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "СВОЙ ДОМ"'|'ТСН "СВОЙ ДОМ"'|'432063, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, ПЕР ПОЖАРНЫЙ, д. ДОМ 8, кв. КВАРТИРА 47'|'Ульяновская обл, г. Ульяновск, пер. Пожарный, д. 8'|'7325145770'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "СКОЧИЛОВА"'|'ТСН "СКОЧИЛОВА"'|'432026, ОБЛАСТЬ УЛЬЯНОВСКАЯ, Г. УЛЬЯНОВСК, УЛ. СКОЧИЛОВА, д. Д. 5, кв. КВ. 40'|'Ульяновская обл, г. Ульяновск, ул. Скочилова, д. 5'|'7325169041'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ - 30"'|'ТСН "ТСЖ - 30"'|'432054, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА КАМЫШИНСКАЯ, д. ДОМ 30, кв. КВАРТИРА 42'|'Ульяновская обл, г. Ульяновск, ул. Камышинская, д. 30'|'7327007720'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ДИМИТРОВА 2"'|'ТСН "ТСЖ "ДИМИТРОВА 2"'|'432010, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ ДИМИТРОВА, д. ДОМ 2, кв. КВАРТИРА 24'|'Ульяновская обл, г. Ульяновск, ул. Димитрова, д. 2'|'7328086562'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "ЗАПОВЕДНИК"'|'ТСН ТСЖ "ЗАПОВЕДНИК"'|'432032, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ОКТЯБРЬСКАЯ, д. Д. 32А, кв. КВ. 7'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 32А'|'7327096303'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТСЖ КИНДЯКОВЫХ 32В"'|'ТСН "ТСЖ КИНДЯКОВЫХ 32В"'|'432044, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА КИНДЯКОВЫХ, д. ДОМ 32В, кв. КВАРТИРА 24'|'Ульяновская обл, г. Ульяновск, ул. Киндяковых, д. 32В'|'7321009150'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ОКТЯБРЬСКАЯ 35"'|'ТСН "ТСЖ ОКТЯБРЬСКАЯ 35"'|'432028, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, УЛ. ОКТЯБРЬСКАЯ, д. Д. 35, кв. КВ. 14'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 35'|'7327100790'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ОКТЯБРЬСКАЯ 37"'|'ТСН "ТСЖ ОКТЯБРЬСКАЯ 37"'|'432028, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА ОКТЯБРЬСКАЯ, д. ДОМ 37, кв. КВАРТИРА 21'|'Ульяновская обл, г. Ульяновск, ул. Октябрьская, д. 37'|'7327087806'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ОМЕГА"'|'ТСН "ТСЖ ОМЕГА"'|'432059, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПРОСПЕКТ ТЮЛЕНЕВА, д. ДОМ 10, кв. КВАРТИРА 153'|'Ульяновская обл, г. Ульяновск, пр-кт. Генерала Тюленева, д. 10'|'7328107220'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ОПТИМУМ"'|'ТСН "ТСЖ ОПТИМУМ"'|'432072, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, БУЛЬВАР НОВОСОНДЕЦКИЙ, д. ДОМ 22, кв. ПОМЕЩЕНИЕ 1'|'Ульяновская обл, г. Ульяновск, б-р. Новосондецкий, д. 22'|'7328102768'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОЛБИНА 40"'|'ТСН "ТСЖ ПОЛБИНА 40"'|'432032, ОБЛ УЛЬЯНОВСКАЯ, Г УЛЬЯНОВСК, УЛ ПОЛБИНА, д. ДОМ 40, кв. КВАРТИРА 44'|'Ульяновская обл, г. Ульяновск, ул. Полбина, д. 40'|'7327085397'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ ПОЛБИНА 57"'|'ТСН "ТСЖ ПОЛБИНА 57"'|'432032, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, УЛ ПОЛБИНА, д. Д. 57, кв. КВ. 78'|'Ульяновская обл, г. Ульяновск, ул. Полбина, д. 57'|'7300034532'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "РОЩА"'|'ТСН "ТСЖ "РОЩА"'|'432012, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПРОСПЕКТ ГАЯ, д. ДОМ 1, к. КОРПУС 1, кв. КВАРТИРА 91'|'Ульяновская обл, г. Ульяновск, пр-кт. Гая, д. 1, корп. 1'|'7321006600'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "РЯБИКОВА, 86"'|'ТСН "ТСЖ "РЯБИКОВА, 86"'|'432054, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, УЛИЦА РЯБИКОВА, д. ДОМ 86, кв. КВАРТИРА 61'|'Ульяновская обл, г. Ульяновск, ул. Рябикова, д. 86'|'7327088528'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТСЖ "УЛЬЯНОВСКИЙ 17"'|'ТСН "ТСЖ "УЛЬЯНОВСКИЙ 17"'|'432067, ОБЛАСТЬ УЛЬЯНОВСКАЯ, ГОРОД УЛЬЯНОВСК, ПРОСПЕКТ УЛЬЯНОВСКИЙ, д. ДОМ 17, кв. КВАРТИРА 317'|'Ульяновская обл, г. Ульяновск, пр-кт. Ульяновский, д. 17'|'7328103514'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "УЛЬЯНОВСКИЙ ПРОСПЕКТ, 13"'|'ТСН "ТСЖ "УЛЬЯНОВСКИЙ ПРОСПЕКТ, 13"'|'432072, ОБЛ. УЛЬЯНОВСКАЯ, Г. Ульяновск, ПР-КТ УЛЬЯНОВСКИЙ, д. Д. 13, кв. КВ. 246'|'Ульяновская обл, г. Ульяновск, пр-кт. Ульяновский, д. 13'|'7300002192'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ТОВАРИЩЕСТВО СОБСТВЕННИКОВ ЖИЛЬЯ "УЛЬЯНОВСКИЙ ПРОСПЕКТ №2"'|'ТСН "ТСЖ "УЛЬЯНОВСКИЙ ПРОСПЕКТ № 2"'|'432059, Ульяновская область, Г УЛЬЯНОВСК, ПР-КТ УЛЬЯНОВСКИЙ, д. Д. 2, кв. ПОМЕЩ. 59'|'Ульяновская обл, г. Ульяновск, пр-кт. Ульяновский, д. 2'|'7328093792'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ФЕДЕРАЦИИ 130"'|'ТСН "ФЕДЕРАЦИИ 130"'|'432027, Ульяновская область, Г УЛЬЯНОВСК, УЛ ФЕДЕРАЦИИ, д. Д. 130, кв. ПОМЕЩ. 1'|'Ульяновская обл, г. Ульяновск, ул. Федерации, д. 130'|'7300018548'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЯКОВЛЕВА"'|'ТСН "ЯКОВЛЕВА"'|'432001, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г УЛЬЯНОВСК, ПЕР ЯКОВЛЕВА, д. Д. 7, кв. КВ. 22'|'Ульяновская обл, г. Ульяновск, пер. Яковлева, д. 7'|'7325159519'|''
'ТОВАРИЩЕСТВО СОБСТВЕННИКОВ НЕДВИЖИМОСТИ "ЯНТАРЬ"'|'ТСН "ЯНТАРЬ"'|'432035, УЛЬЯНОВСКАЯ ОБЛАСТЬ, Г. УЛЬЯНОВСК, УЛ. ВАРЕЙКИСА, д. Д. 13, кв. КВ. 94'|'Ульяновская обл, г. Ульяновск, ул. Варейкиса, д. 13'|'7326055150'|''
